epoch,train_forget_acc,test_poison_acc,test_clean_acc,lr,epoch_time
0,0.395,1.0,0.9295,0.0009045084971874737,95.82
1,0.445,1.0,0.9322,0.0006545084971874737,96.75
2,0.445,1.0,0.9327,0.00034549150281252633,97.23
3,0.4,1.0,0.9339,9.549150281252633e-05,96.14
4,0.435,1.0,0.9337,0.0,96.44
