epoch,train_forget_acc,test_poison_acc,test_clean_acc,lr,epoch_time
-1,0.9844,0.2554,0.9228,0.0,0.0
0,0.3828,1.0,0.8711,0.0009045084971874737,97.32
1,0.42,0.173,0.5642,0.0006545084971874737,96.95
2,0.4832,0.2234,0.7687,0.00034549150281252633,98.28
3,0.6092,0.2032,0.8303,9.549150281252633e-05,96.15
4,0.6028,0.1226,0.8284,0.0,96.68
