epoch,train_forget_acc,test_poison_acc,test_clean_acc,lr,epoch_time
-1,0.9657,0.2982,0.9331,0.0,0.0
0,0.0003,0.9998,0.8501,0.0009045084971874737,76.77
1,0.0,0.9999,0.8354,0.0006545084971874737,78.33
2,0.0,0.9998,0.8278,0.00034549150281252633,77.91
3,0.0,0.9999,0.8085,9.549150281252633e-05,77.12
4,0.0,0.9999,0.811,0.0,78.25
