epoch,train_forget_acc,test_poison_acc,test_clean_acc,lr,epoch_time
-1,1.0,0.2472,0.9907,0.0,0.0
0,0.008,0.9964,0.9256,0.0009045084971874737,83.66
1,0.0016,0.9999,0.9334,0.0006545084971874737,84.66
2,0.0,1.0,0.8724,0.00034549150281252633,84.68
3,0.0,1.0,0.8932,9.549150281252633e-05,85.65
4,0.0,1.0,0.9184,0.0,85.76
