epoch,train_forget_acc,test_poison_acc,test_clean_acc,lr,epoch_time
-1,1.0,0.2472,0.9907,0.0,0.0
0,0.0128,0.9899,0.9278,0.0009045084971874737,92.57
1,0.1866,0.0015,0.9698,0.0006545084971874737,93.53
2,0.1005,0.0057,0.9753,0.00034549150281252633,92.69
3,0.0734,0.3488,0.9797,9.549150281252633e-05,91.79
4,0.0463,0.0906,0.9797,0.0,87.03
