epoch,train_forget_acc,test_poison_acc,test_clean_acc,lr,epoch_time
-1,1.0,0.0776,0.9404,0.0,0.0
0,0.0,0.9994,0.8791,0.018090169943749474,85.73
1,0.0,0.0096,0.8779,0.013090169943749473,88.08
2,0.1,0.0,0.8793,0.0069098300562505256,70.47
3,0.2,0.0027,0.9186,0.0019098300562505263,70.39
4,0.1,0.0028,0.9357,0.0,70.02
