epoch,train_forget_acc,test_poison_acc,test_clean_acc,lr,epoch_time
-1,1.0,0.1833,0.9364,0.0,0.0
0,0.3,0.8484,0.9343,0.0009045084971874737,78.73
1,0.325,0.6648,0.9325,0.0006545084971874737,80.56
2,0.45,0.4136,0.9323,0.00034549150281252633,81.02
3,0.24,0.6859,0.9314,9.549150281252633e-05,80.76
4,0.24,0.6291,0.9314,0.0,79.51
