epoch,batch,total_loss,retain_ce,forget_ce,forget_reg_data_kl,forget_reg_label_kl,lr
0,0,-1.3689,0.0000,1.3689,6.9295,0.0487,0.010000
1,0,64.8264,0.0000,1.4830,6.6098,0.0211,0.009045
2,0,61.4229,0.0000,1.7499,6.2719,0.0454,0.006545
3,0,59.3226,0.0000,1.9915,6.1042,0.0272,0.003455
4,0,60.7730,0.0000,1.7772,6.2282,0.0268,0.000955
