epoch,train_forget_acc,test_poison_acc,test_clean_acc,lr,epoch_time
-1,1.0,0.0178,0.9351,0.0,0.0
0,0.0,1.0,0.8738,0.018090169943749474,66.11
1,0.0,1.0,0.8643,0.013090169943749473,66.67
2,0.0,1.0,0.898,0.0069098300562505256,66.57
3,0.0,1.0,0.9133,0.0019098300562505263,66.73
4,0.0,1.0,0.9246,0.0,66.23
