epoch,train_forget_acc,test_poison_acc,test_clean_acc,lr,epoch_time
-1,1.0,0.205,0.9353,0.0,0.0
0,0.36,1.0,0.8888,0.009045084971874737,73.46
1,0.425,1.0,0.8892,0.0065450849718747366,74.48
2,0.415,1.0,0.9126,0.0034549150281252628,73.77
3,0.365,1.0,0.9216,0.0009549150281252632,77.87
4,0.405,1.0,0.9264,0.0,76.19
